date,type,operator,fatalities,location,country,cat,year,FatalFlag
10-JUN-2009,Beech 200C Super King Air,Aviation Asset Management,0,Lanseria Interna...,South Africa,A2,2009,0
13-JUN-2009,Antonov An-2R,ROSTO Primorsk-Ahtarska,0,near Primorsko-Ahtars...,Russia,A1,2009,0
14-JUN-2009,Dornier 328-110,Express Air,0,Tanahmerah Airpo...,Indonesia,A2,2009,0
18-JUN-2009,Learjet 40,Alex Lyon & Sons,0,Fort Worth-Meach...,USA,A1,2009,0
20-JUN-2009,Antonov An-2,Unknown,0,"Pologi, Zaporizh...",Ukraine,O1,2009,0
25-JUN-2009,Xian MA60,Zest Airways,0,Caticlan-Malay A...,Philippines,A1,2009,0
26-JUN-2009,Let L-410UVP-E,TAC,0,CapurganÃ¡ Airpo...,Colombia,A1,2009,0
27-JUN-2009,BAe 3201 Jetstream 31,Vecolair,0,Salerno FOB,Afghanistan,A1,2009,0
29-JUN-2009,DHC-6 Twin Otter 300,Aviastar Mandiri,3,near Wamena Airport (...,Indonesia,A1,2009,1
29-JUN-2009,BN-2B-26 Islander,LFH Luftverkehr,0,Wangerooge Airpo...,Germany,A2,2009,0
30-JUN-2009,Airbus A310-324,Yemenia Airways,152,near Mitsamiouli,Comoros,A1,2009,1
05-JUL-2009,BN-2A Trislander Mk.III-1,Great Barrier Airlines,0,near Great Barrier Is...,New Zealand,A1,2009,0
06-JUL-2009,Antonov An-28,El Dinder Aviation,0,near Sarif-Umra Airstrip,Sudan,A1,2009,0
08-JUL-2009,Fairchild SA227-AC Metro III,Western Air,0,Bimini Internati...,Bahamas,A2,2009,0
13-JUL-2009,Boeing 737-3H4,Southwest Airlines,0,"near Charleston, WV",USA,A2,2009,0
15-JUL-2009,Tupolev Tu-154M,Caspian Airlines,168,near Qazvin,Iran,A1,2009,1
19-JUL-2009,BAe 3212 Jetstream 32,Kavok Airlines,0,Metropolitano Ai...,Venezuela,A1,2009,0
21-JUL-2009,Beech 100 King Air,North Cariboo Flying Service,0,Edmonton Interna...,Canada,A2,2009,0
24-JUL-2009,Ilyushin Il-62M,"DETA Air, op.for Aria Air",16,Mashhad-Shahid H...,Iran,A1,2009,1
29-JUL-2009,DHC-6 Twin Otter 300,Air Greenland,0,near Constable Point,Greenland,A2,2009,0
02-AUG-2009,DHC-6 Twin Otter 300,Merpati Nusantara,15,near Oksibil Airport ...,Indonesia,A1,2009,1
02-AUG-2009,Embraer EMB-120RT Brasilia,Capital Airlines,0,Enugu Airport (ENU),Nigeria,A1,2009,0
03-AUG-2009,Boeing 707-3J9C,Saha Air,0,Ahwaz Airport (AWZ),Iran,A2,2009,0
04-AUG-2009,ATR 72-212A (ATR 72-500),Bangkok Airways,1,Koh Samui Airpor...,Thailand,A1,2009,1
10-AUG-2009,Boeing 737-881 (WL),All Nippon,0,Tokyo-Haneda Air...,Japan,A2,2009,0
11-AUG-2009,DHC-6 Twin Otter 300,Airlines PNG,13,near Kokoda Airport (...,P.N. Guinea,A1,2009,1
14-AUG-2009,Beech 99,"Avioarte ServiÃ§os AÃ©reos, op.for Skydive Portugal",2,Bairro de Almeir...,Portugal,A1,2009,1
16-AUG-2009,Avcen Jetpod,Avcen,1,near Taiping Airport ...,Malaysia,A1,2009,1
16-AUG-2009,BN-2A-6 Islander,Islas Aviation Services,0,near Caracas-SimÃ³n B...,Venezuela,A1,2009,0
23-AUG-2009,Dornier 328-100,South East Asian Airlines,0,Manila-Ninoy Aqu...,Philippines,A2,2009,0
26-AUG-2009,Antonov An-12BK,Aero Fret Business,6,near Brazzaville-Maya...,Congo,A1,2009,1
26-AUG-2009,Cessna 208B Grand Caravan,LÃ­nea TurÃ­stica Aereotuy - LTA,0,near La Tortuga,Venezuela,A1,2009,0
27-AUG-2009,Ilyuhsin Il-76TD,Angolan AF,0,Luanda-4 de Feve...,Angola,A1,2009,0
28-AUG-2009,Boeing E-3C Sentry (707-300),USAF,0,Las Vegas-Nellis...,USA,A1,2009,0
??-AUG-2009,Antonov An-24RV,Uzbekistan Airways,0,Zarafshan Airpor...,Uzbekistan,A1,2009,0
01-SEP-2009,Airbus A320-212,"Air VallÃ©e, lsf BH Air",0,Verona Airport (...,Italy,A2,2009,0
04-SEP-2009,Boeing 747-437,Air India,0,Mumbai-Chhatrapa...,India,A1,2009,0
06-SEP-2009,BN-2A Islander,Turks & Caicos National Airline,0,Grand Turk Islan...,Turks & Caicos,O1,2009,0
06-SEP-2009,BN-2A-26 Islander,Turks & Caicos National Airline,0,Grand Turk Islan...,Turks & Caicos,O1,2009,0
07-SEP-2009,GAF Nomad N.24A,Indonesian Navy,5,"Long Apung, Bulu...",Indonesia,A1,2009,1
07-SEP-2009,Beech 200 Super King Air,Guardian Eagle Company,0,Ruidoso Municipa...,USA,A1,2009,0
09-SEP-2009,Antonov An-2R,Unknown,0,"Onikeevo, Kirovo...",Ukraine,A1,2009,0
09-SEP-2009,Boeing 737-852,AeromÃ©xico,0,Mexico City-Beni...,Mexico,H2,2009,0
09-SEP-2009,Yakovlev Yak-40,Bugulma Air Enterprise,0,Aktyubinsk Airpo...,Kazakhstan,A2,2009,0
13-SEP-2009,MD-11F,Lufthansa Cargo,0,Mexico City-Beni...,Mexico,A2,2009,0
14-SEP-2009,Fokker 100,Contact Air,0,Stuttgart-Echter...,Germany,A2,2009,0
14-SEP-2009,DHC-6 Twin Otter 300,Aviastar Mandiri,0,Serui-Sudjarwo T...,Indonesia,A2,2009,0
15-SEP-2009,Cessna 208 Caravan I,North American Flight Services,0,"Sheffield, MA",USA,A1,2009,0
16-SEP-2009,Beech B200 King Air,Henry Broadcasting Nevada Inc,0,Hayward Executiv...,USA,A1,2009,0
18-SEP-2009,CASA C-212 Aviocar 200,Bering Air,0,Savoonga Airport...,USA,A2,2009,0
22-SEP-2009,Ilyushin Il-76MD Simorgh,Iran AF,7,near Varamin,Iran,A1,2009,1
24-SEP-2009,BAe 4121 Jetstream 41,SA Airlink,1,near Durban Internati...,South Africa,A1,2009,1
28-SEP-2009,NAMC YS-11M-A-624,Japanese Navy,0,Ozuki Airport,Japan,A2,2009,0
06-OCT-2009,Cessna UC-35A (Cessna 560 Citation V Ultra),US Army,0,Anchorage-Elmend...,USA,A2,2009,0
06-OCT-2009,Beech B100 King Air,Private,0,"near Aurora, TX",USA,A1,2009,0
06-OCT-2009,Antonov An-2R,Bashmia Aero Spray,1,Umgalala Airstrip,Sudan,A1,2009,1
08-OCT-2009,Antonov An-32A,Afghan National Army Air Corps,0,Kandahar Airport...,Afghanistan,A1,2009,0
09-OCT-2009,CASA C-212 Aviocar 200,"Uruguayan AF, op.for UN",11,near Fonds-Verrettes,Haiti,A1,2009,1
09-OCT-2009,PZL-Mielec M28 Skytruck,Unknown,0,Las Minas,Honduras,A1,2009,0
12-OCT-2009,Embraer Phenom 100,Save Comercial e Importadora,0,Angra dos Reis A...,Brazil,A1,2009,0
13-OCT-2009,Boeing 707-321C,Safari Airlines,0,Mombasa-Moi Inte...,Kenya,A1,2009,0
13-OCT-2009,Beech C-12C Huron,US Army,3,Nuristan Province,Afghanistan,A1,2009,1
14-OCT-2009,Antonov An-2TP,Nicaraguan AF,0,near Managua-Augusto ...,Nicaragua,A1,2009,0
15-OCT-2009,Antonov An-28,Blue Wing Airlines,0,Kwamalasamutu Ai...,Suriname,A1,2009,0
15-OCT-2009,Douglas DC-3C,SADELCA Colombia,0,near Miraflores Airpo...,Colombia,C2,2009,0
17-OCT-2009,Douglas DC-3C,Victoria Air,4,near Manila-Ninoy Aqu...,Philippines,A1,2009,1
20-OCT-2009,MD-11F,Centurion Air Cargo,0,Montevideo-Carra...,Uruguay,A2,2009,0
21-OCT-2009,Boeing 707-330C,"AZZA Transport, op.for Sudan Airways",6,near Sharjah Airport ...,U.A.E.,A1,2009,1
21-OCT-2009,Boeing 737,EgyptAir,0,Cairo Internatio...,Egypt,H2,2009,0
22-OCT-2009,BN-2A-26 Islander,Divi Divi Air,1,near Bonaire-Flamingo...,Caribbean Neth'lands,A1,2009,1
22-OCT-2009,Dornier 228-202K,Island Aviation,0,Pamalican Island...,Philippines,A2,2009,0
26-OCT-2009,BAe-125-800B,S-Air,5,near Minsk-2 Internat...,Belarus,A1,2009,1
26-OCT-2009,Beech B100 King Air,Mazak Properties,4,"near Benavides, TX",USA,A1,2009,1
28-OCT-2009,Airbus A321-231,Asiana Airlines,0,Osaka-Kansai Int...,Japan,A2,2009,0
29-OCT-2009,Cessna C-98A Grand Caravan (208B),Brazilian AF,2,near Aldeias AurÃ©lio...,Brazil,A1,2009,1
29-OCT-2009,Lockheed HC-130H Hercules,US Coast Guard,7,near San Clemente Isl...,USA,A1,2009,1
01-NOV-2009,Ilyushin Il-76MD,Russian Ministry of Interior,11,near Mirny Airport (MJZ),Russia,A1,2009,1
02-NOV-2009,Antonov An-24RV,Daallo Airlines,0,Bossaso Airport ...,Somalia,H2,2009,0
02-NOV-2009,PZL-Mielec M28-05PI Skytruck,Indonesian Police,4,near Mulia,Indonesia,A1,2009,1
02-NOV-2009,Learjet C-21A (Learjet 35A),USAF,0,Ali Air Base,Iraq,A1,2009,0
03-NOV-2009,Xian MA60,Air Zimbabwe,0,Harare Airport (...,Zimbabwe,A1,2009,0
05-NOV-2009,Grumman G-111 Albatross,Albatross Adventures,0,Fort Pierce-Sain...,USA,A1,2009,0
05-NOV-2009,Boeing 727-230F,Africa Air Assistance,0,Sinkrebaka,Mali,O1,2009,0
07-NOV-2009,Ilyushin Il-76MD,Russian AF,0,Ivanovo-Severny ...,Russia,A1,2009,0
09-NOV-2009,Beech 1900D,Blue Bird Aviation,1,Nairobi-Wilson A...,Kenya,A1,2009,1
09-NOV-2009,Beech B200 King Air,MDTR Holdings,0,Greenville-Spart...,USA,A1,2009,0
10-NOV-2009,ATR 72-212A (ATR 72-500),Kingfisher Airlines,0,Mumbai-Chhatrapa...,India,A1,2009,0
12-NOV-2009,Canadair CRJ-100ER,"JetLink Express, op.for Rwandair Express",1,Kigali Internati...,Rwanda,A1,2009,1
15-NOV-2009,Cessna 208B Grand Caravan,"Aviation at Work, op.for Air Nave",3,near Windhoek-Eros Ai...,Namibia,A1,2009,1
15-NOV-2009,CASA C-212-CB Aviocar 100,Boogie Performance,0,Saint-Jean-de-Th...,France,A1,2009,0
18-NOV-2009,IAI 1124A Westwind II,Pel-Air,0,near Norfolk Island A...,Norfolk Island,A1,2009,0
18-NOV-2009,Fokker 100,Iran Air,0,Isfahan-Shahid B...,Iran,A2,2009,0
19-NOV-2009,DC-9-82 (MD-82),CAA,0,Goma Airport (GOM),D.R. Congo,A1,2009,0
19-NOV-2009,DHC-8-202Q Dash 8,"Win Win Aviation, op.for USAF",0,"near TarakignÃ©, 30 k...",Mali,A1,2009,0
23-NOV-2009,Lockheed KC-130J Hercules,Italian AF,5,"Le Rene, near Co...",Italy,A1,2009,1
28-NOV-2009,MD-11F,Avient Aviation,3,Shanghai-Pudong ...,China,A1,2009,1
01-DEC-2009,Boeing 727-222F,TAF Linhas AÃ©reas,0,SÃ£o Paulo-Guaru...,Brazil,A1,2009,0
07-DEC-2009,Embraer EMB-135LR (ERJ-135LR),SA Airlink,0,George Airport (...,South Africa,A1,2009,0
09-DEC-2009,Beech A100 King Air,Exact Air,2,near Saint-HonorÃ© Ai...,Canada,A1,2009,1
11-DEC-2009,Beech B300 King Air 350,INAEC Aviation Corporation,0,Isabel-Pasar Air...,Philippines,A2,2009,0
13-DEC-2009,Airbus A310-304,Air Transat,0,Rio de Janeiro-G...,Brazil,A2,2009,0
17-DEC-2009,Dassault Falcon 20D,FL Aviation Group,2,"near Matthew Town, Gr...",Bahamas,A1,2009,1
20-DEC-2009,BAe BAe-748-398 Srs. 2B,748 Air Services,1,Tonj Airfield,South Sudan,A1,2009,1
20-DEC-2009,Fairchild SA227-AC Metro III,Western Air,0,Cap Haitien Airp...,Haiti,A1,2009,0
21-DEC-2009,Boeing 737-301,Merpati Nusantara,0,Makassar-Sultan ...,Indonesia,A1,2009,0
22-DEC-2009,Boeing 737-823 (WL),American Airlines,0,Kingston-Norman ...,Jamaica,A1,2009,0
25-DEC-2009,Airbus A330-323X,Northwest Airlines,0,near Detroit-Metropol...,USA,C2,2009,0
29-DEC-2009,DHC-3T Vazar Turbine Otter,Pacific Island Seaplanes,0,near Vomo Island,Fiji,A2,2009,0
02-JAN-2010,Boeing 727-231F Super 27,CAA,0,Kinshasa-N'Djili...,D.R. Congo,A1,2010,0
02-JAN-2010,Swearingen SA227-AC Metro III,Locair,0,Somerset-Lake Cu...,USA,A2,2010,0
04-JAN-2010,Antonov An-12BK,El Magal Aviation,0,Heglig Airport,Sudan,A1,2010,0
05-JAN-2010,Learjet 35A,Royal Air Freight,2,near Chicago-Executiv...,USA,A1,2010,1
06-JAN-2010,Cessna 208B Grand Caravan,Mack Air,0,"Piajo Airstrip, ...",Botswana,A2,2010,0
06-JAN-2010,Beech C99,Ameriflight,0,Kearney Regional...,USA,A2,2010,0
07-JAN-2010,Saab 340A,SkyBahamas Airlines,0,Nassau-Lynden Pi...,Bahamas,O1,2010,0
08-JAN-2010,Dassault Falcon 20C,Aerotaxis Dos Mil,0,Vail-Eagle Count...,USA,A2,2010,0
10-JAN-2010,Airbus A319-131,United Airlines,0,Newark-Liberty I...,USA,A2,2010,0
13-JAN-2010,DHC-8-102,"CMC Aviation, op.for ECHO Flight",0,Moba Airport (BDV),D.R. Congo,A1,2010,0
14-JAN-2010,Cessna 208B Grand Caravan,Broome Aviation,0,Beagle Bay Airpo...,Australia,A1,2010,0
19-JAN-2010,Beech B200 Super King Air,Blue Cross and Blue Shield of Iowa,0,Sioux Gateway Ai...,USA,A1,2010,0
20-JAN-2010,Cessna 560XLS Citation Excel,NetJets Europe,0,Amsterdam-Schiph...,Netherlands,A2,2010,0
21-JAN-2010,Embraer EMB-145LU (ERJ-145LU),AeromÃ©xico Connect,0,Tijuana-Rodrigue...,Mexico,A2,2010,0
21-JAN-2010,Beech 1900C-1,ACE Air Cargo,2,near Sand Point Munic...,USA,A1,2010,1
21-JAN-2010,Boeing 747-4R7F,Cargolux,0,Luxembourg-Finde...,Luxembourg,A2,2010,0
24-JAN-2010,Tupolev Tu-154M,"Kolavia, op.for Taban Air",0,Mashhad Airport ...,Iran,A1,2010,0
25-JAN-2010,Boeing 737-8AS (WL),Ethiopian Airlines,90,near Beirut Internati...,Lebanon,A1,2010,1
25-JAN-2010,Embraer EMB-110C Bandeirante,Piquiatuba TÃ¡xi AÃ©reo,2,near Senador JosÃ© Po...,Brazil,A1,2010,1
25-JAN-2010,Lockheed C-130B Hercules,South African AF,0,Waterkloof Air F...,South Africa,A1,2010,0
28-JAN-2010,GAF Nomad N.22B,Philippine AF,9,near Cotabato-Awang A...,Philippines,A1,2010,1
28-JAN-2010,Lockheed L-188CF Electra,Atlantic Airlines,0,Coventry-Baginto...,U.K.,O1,2010,0
28-JAN-2010,Antonov An-26B,"Aquiline International, op.for Manunggal Air",0,Wamena Airport (...,Indonesia,A2,2010,0
31-JAN-2010,Yakovlev Yak-40,Guicango,0,Luanda-4 de Feve...,Angola,A1,2010,0
02-FEB-2010,Lockheed C-130E Hercules,Polish AF,0,Mazar-I-Sharif A...,Afghanistan,A2,2010,0
04-FEB-2010,Antonov An-24RV,Yakutia Airlines,0,Yakutsk Airport ...,Russia,A2,2010,0
06-FEB-2010,Bombardier Global Express,Churchill Aviation,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Dassault Falcon 2000EX,Vesey Air,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Dassault Falcon 900EX,MMRB Services,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Beech Beechjet 400A,THV Seminars,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Hawker 800XP,BAE Systems,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Cessna 208B Super Cargomaster,FedEx,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Bombardier Global Express,Eastman Kodak,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,Bombardier Global Express XRS,Joluk Air,0,Washington-Dulle...,USA,O1,2010,0
06-FEB-2010,MD-81,SAS,0,Grenoble-Saint G...,France,A2,2010,0
11-FEB-2010,ATR 42-300,Trigana Air Service,0,near Balikpapan-Sepin...,Indonesia,A1,2010,0
11-FEB-2010,Fokker 100,MexicanaClick,0,Monterrey-Gen Ma...,Mexico,A1,2010,0
14-FEB-2010,Cessna 550B Citation Bravo,Time Air,2,near Reinhardtsdorf-S...,Germany,A1,2010,1
17-FEB-2010,Cessna 208B Grand Caravan,Grant Aviation,0,near Kwigillingok Air...,USA,A2,2010,0
17-FEB-2010,Embraer Phenom 100,Air Minas Linhas AÃ©reas,0,SÃ£o Paulo-Campo...,Brazil,A2,2010,0
18-FEB-2010,Cessna 208B Super Cargomaster,"FedEx, opb West Air",0,Sacramento Inter...,USA,A2,2010,0
24-FEB-2010,DHC-6 Twin Otter 300,Flightline Investments,0,near London Gatwick A...,U.K.,A2,2010,0
01-MAR-2010,Airbus A300B4-203 (F),ACT Airlines,0,Bagram Air Base ...,Afghanistan,A1,2010,0
01-MAR-2010,Boeing 737-247,Air Tanzania,0,Mwanza Airport (...,Tanzania,A1,2010,0
03-MAR-2010,Boeing 747-409F,China Airlines,0,Anchorage-Ted St...,USA,A2,2010,0
04-MAR-2010,Fokker F-27 Friendship 300M,Safe Air Company,0,Bossaso Airport ...,Somalia,A1,2010,0
07-MAR-2010,Learjet 35A,LÃ­der TÃ¡xi AÃ©reo,0,Manaus-Eduardo G...,Brazil,A1,2010,0
12-MAR-2010,Alenia G-222,Nigerian AF,0,Port Harcourt Ai...,Nigeria,A2,2010,0
15-MAR-2010,BN-2A-21 Islander,Servant Air,0,"Kodiak Airport, ...",USA,A1,2010,0
18-MAR-2010,Antonov An-26B,"EXIN, op.for DHL Airways",0,near Tallinn-Ãlemist...,Estonia,A1,2010,0
21-MAR-2010,Learjet 35A,Bluegrass Aviation Partners,0,Jeffersonville-C...,USA,A1,2010,0
22-MAR-2010,Embraer EMB-120ER Brasilia,Airnorth,2,"Darwin Airport, ...",Australia,A1,2010,1
22-MAR-2010,Tupolev Tu-204-100,Aviastar-TU,0,near Moskva-Domodedov...,Russia,A1,2010,0
24-MAR-2010,Boeing 727-225F,Cargojet Airways,0,Moncton/Greater ...,Canada,A2,2010,0
28-MAR-2010,Beech 200C Super King Air,Aircraft Leasing Services,0,Wajir Airport (WJR),Kenya,A2,2010,0
30-MAR-2010,Antonov An-74,Polartrans,0,Ivanovo-Severny ...,Russia,A1,2010,0
01-APR-2010,Learjet 25XR,Aero Ermes,0,Huatulco-BahÃ­as...,Mexico,A1,2010,0
10-APR-2010,Tupolev Tu-154M,Polish AF,96,near Smolensk Air Base,Russia,A1,2010,1
12-APR-2010,Rockwell T-39N Sabreliner,US Navy,4,"near Morganton, Fanni...",USA,A1,2010,1
12-APR-2010,DHC-6 Twin Otter 300,Kenn Borek Air,0,"Melville Island, NU",Canada,A2,2010,0
13-APR-2010,Boeing 737-322,Merpati Nusantara,0,Manokwari-Rendan...,Indonesia,A1,2010,0
13-APR-2010,Airbus A300B4-203 (F),Aerounion,6,near Monterrey Intern...,Mexico,A1,2010,1
13-APR-2010,Airbus A330-342,Cathay Pacific,0,Hong Kong-Chek L...,Hong Kong,A2,2010,0
15-APR-2010,Antonov An-2,private,0,near Saransk,Russia,A1,2010,0
19-APR-2010,DHC-6 Twin Otter 300,Nepal Airlines,0,Kangel Danda Air...,Nepal,A2,2010,0
21-APR-2010,Antonov An-12BP,"Almaty Aviation, op.for Interisland Airlines",3,"Barangay Laput, ...",Philippines,A1,2010,1
26-APR-2010,Beech B200 King Air,Air AlizÃ©,0,Nadi Internation...,Fiji,A2,2010,0
27-APR-2010,Beech 200 Super King Air,Trans HÃ©licoptÃ¨re Service,0,Arlit Airport (RLT),Niger,A1,2010,0
04-MAY-2010,Antonov An-2,Proskurov Avia,0,"near Marianivka, Frun...",Ukraine,A1,2010,0
05-MAY-2010,Embraer EMB-145LR (ERJ-145LR),SATENA,0,MitÃº-Fabio Albe...,Colombia,A1,2010,0
06-MAY-2010,Antonov An-2R,IE Batak SG,0,near Goryachy Klyuch,Russia,A1,2010,0
06-MAY-2010,Lockheed Hercules C.3A (C-130K),RAF,0,Brize Norton RAF...,U.K.,A1,2010,0
10-MAY-2010,DHC-6 Twin Otter 300,Kenn Borek Air,0,"near Alert, Ellesmere...",Canada,A1,2010,0
12-MAY-2010,Airbus A330-202,Afriqiyah Airways,103,near Tripoli Internat...,Libya,A1,2010,1
12-MAY-2010,Antonov An-2,ROSTO Astrakhan,0,near Osypnoi Bugor vi...,Russia,A1,2010,0
15-MAY-2010,Antonov An-28,Blue Wing Airlines,8,near Poeketi,Suriname,A1,2010,1
16-MAY-2010,DHC-3T Vazar Turbine Otter,ArGo Airways,0,Biscarrosse/Pare...,France,A2,2010,0
17-MAY-2010,Antonov An-24V,Pamir Airways,44,Salang Pass,Afghanistan,A1,2010,1
17-MAY-2010,Beech 200 Super King Air,CSSRJ Aviation,0,"San Pedro, Catac...",Honduras,C1,2010,0
19-MAY-2010,Embraer EMB-110P Bandeirante,TÃ¡xi AÃ©reo Weiss,0,near Cascavel Airport...,Brazil,A1,2010,0
21-MAY-2010,Beech 200 Super King Air,Grupo Chicoil,3,near Caxito,Angola,A1,2010,1
22-MAY-2010,Boeing 737-8HG (WL),Air India Express,158,Mangalore-Bajpe ...,India,A1,2010,1
??-MAY-2010,Antonov An-74-200,Ayk Avia,0,Kabul-Hamid Karz...,Afghanistan,O1,2010,0
04-JUN-2010,Lockheed L-100-30 Hercules,"National Airlines (National Air Cargo), opb Transafrik",0,Sharana Air Base,Afghanistan,A1,2010,0
06-JUN-2010,Boeing 737-4B6,RAM,0,Amsterdam-Schiph...,Netherlands,A2,2010,0
07-JUN-2010,Cessna 525 CitationJet CJ1+,JSJ Aviation Inc. Trustee / Metal Engineering,0,Leeds/Bradford A...,U.K.,A2,2010,0
10-JUN-2010,Cessna 208B Grand Caravan,Aerodiana,0,within Peru,Peru,H2,2010,0
12-JUN-2010,PZL-Mielec M28 Skytruck,Venezuela Army,3,"Puerta del Este,...",Venezuela,A2,2010,1
13-JUN-2010,Swearingen SA226-TC Metro II,West Cape Ferries,0,Lanseria Airport...,South Africa,A1,2010,0
14-JUN-2010,Cessna 208B Grand Caravan,"Grupo AÃ©reo Xiknal, op.for Servicios AÃ©reos Milenio",9,near Felipe Carrillo ...,Mexico,A1,2010,1
15-JUN-2010,Cessna 550B Citation Bravo,Prince Aviation,0,Brac Airport (BWK),Croatia,A1,2010,0
15-JUN-2010,Let L-410MU,Safe Air Company,0,Shabunda,D.R. Congo,A2,2010,0
16-JUN-2010,Embraer EMB-145LR (ERJ-145LR),"United Express, opb Trans States Airlines",0,Ottawa/Macdonald...,Canada,A2,2010,0
17-JUN-2010,Cessna 208 Caravan I,V1 Jet Management,0,Little Peconic B...,USA,A2,2010,0
18-JUN-2010,Dassault Falcon 20F,Peruvian AF,0,near Chiclayo-Capitan...,Peru,A1,2010,0
18-JUN-2010,Airbus A321-131,Lufthansa,0,Praha-Ruzyne Int...,Czech Rep.,A2,2010,0
18-JUN-2010,Boeing 737-8BK (WL),SunExpress,0,Praha-Ruzyne Int...,Czech Rep.,A2,2010,0
19-JUN-2010,Douglas DC-3C,Air Service Berlin,0,Berlin-SchÃ¶nefe...,Germany,A1,2010,0
19-JUN-2010,CASA C-212-CB Aviocar 100,AÃ©ro-Service,11,near Mintom,Cameroon,A1,2010,1
19-JUN-2010,Boeing 737-832 (WL),Delta Air Lines,0,New York-John F....,USA,A2,2010,0
21-JUN-2010,DC-9-82 (MD-82),Hewa Bora Airways,0,Kinshasa-N'Djili...,D.R. Congo,A1,2010,0
23-JUN-2010,Beech A100 King Air,AÃ©ropro,7,near QuÃ©bec City Jea...,Canada,A1,2010,1
24-JUN-2010,Antonov An-2R,Flamingo,2,"Sarybulak, North...",Kazakhstan,A1,2010,1
26-JUN-2010,Lockheed P-2E Neptune,"Neptune Aviation Services, opf",0,Broomfield-Rocky...,USA,A2,2010,0
27-JUN-2010,Antonov An-2R,Vladimir Aviation Forest Protection,0,"near Voznesenskoye, N...",Russia,A1,2010,0
30-JUN-2010,Beech RC-12K Huron,US Army,0,near Wiesbaden AFB (WIE),Germany,A1,2010,0
05-JUL-2010,Antonov An-2T,Romanian AF,12,Tuzla Airfield,Romania,A1,2010,1
17-JUL-2010,Boeing 747-306M,"Saudi Arabian, lsf Phuket Airlines",0,Cairo Internatio...,Egypt,A1,2010,0
18-JUL-2010,ATR 72-212A (ATR 72-500),Cebu Pacific Air,0,Manila-Ninoy Aqu...,Philippines,A1,2010,0
20-JUL-2010,Fokker F-27 Friendship 600,Air Kasai,0,Lubumbashi-Luano...,D.R. Congo,A1,2010,0
21-JUL-2010,Antonov An-12BK,Khabarovsk Avia,0,Keperveyem Airport,Russia,A1,2010,0
27-JUL-2010,MD-11F,Lufthansa Cargo,0,Riyadh-King Khal...,Saudi Arabia,A1,2010,0
27-JUL-2010,Raytheon 390 Premier IA,Roush Fenway Racing,0,Oshkosh-Wittman ...,USA,A1,2010,0
27-JUL-2010,Gulfstream G-IV,"Thomas H Lee Management Co, LLC",0,New York-John F....,USA,A2,2010,0
28-JUL-2010,Airbus A321-231,Airblue,152,near Islamabad-Benazi...,Pakistan,A1,2010,1
28-JUL-2010,C-17A Globemaster III,USAF,4,near Anchorage-Elmend...,USA,A1,2010,1
28-JUL-2010,Boeing 737-7L9 (WL),"Mauritania Airways, lsf Tunis Air",0,Conakry Internat...,Guinea,A1,2010,0
28-JUL-2010,Antonov An-12BP,Unknown,0,"FOB Dwyer, Helma...",Afghanistan,A1,2010,0
31-JUL-2010,Convair CV-580 Airtanker,Conair Aviation,2,"near Lytton, BC",Canada,A1,2010,1
01-AUG-2010,Fairchild C-123K Provider,All West Freight,3,"Mount Healy, nea...",USA,A1,2010,1
03-AUG-2010,Antonov An-24RV,Katekavia,12,near Igarka Airport (...,Russia,A1,2010,1
03-AUG-2010,Antonov An-2R,private,0,near Kumushkino,Ukraine,A1,2010,0
08-AUG-2010,ATR 42-300,Danu Oro Transportas,0,Pori Airport (POR),Finland,O1,2010,0
09-AUG-2010,DHC-3T Texas Turbine Otter,GCI Communication Corp.,5,"near Aleknagik, AK",USA,A1,2010,1
12-AUG-2010,Learjet 55C,OceanAir TÃ¡xi AÃ©reo,0,Rio de Janeiro-S...,Brazil,A1,2010,0
12-AUG-2010,Airbus A319-111,Azerbaijan Airlines,0,Istanbul-AtatÃ¼r...,Turkey,A2,2010,0
13-AUG-2010,Dassault Falcon 50,Natixis Lease,0,Paris-Le Bourget...,France,A1,2010,0
16-AUG-2010,Boeing 737-73V (WL),AIRES Colombia,2,San Andres Islan...,Colombia,A1,2010,1
24-AUG-2010,Embraer ERJ-190,Henan Airlines,44,near Yichun Lindu Air...,China,A1,2010,1
24-AUG-2010,Dornier 228-101,Agni Air,14,"near Bastipur, Shikha...",Nepal,A1,2010,1
25-AUG-2010,Let L-410UVP-E20C,Filair,20,near Bandundu Airport...,D.R. Congo,A1,2010,1
25-AUG-2010,Embraer EMB-145LU (ERJ-145LU),Passaredo Linhas AÃ©reas,0,VitÃ³ria da Conq...,Brazil,A1,2010,0
25-AUG-2010,Antonov An-26B,EXIN,0,Tallinn-Ãlemist...,Estonia,A1,2010,0
25-AUG-2010,Beech 200 Super King Air,Unknown,0,"Guardatinajas, F...",Venezuela,A1,2010,0
26-AUG-2010,Fokker 100,Iran Aseman Airlines,0,Tabriz Airport (...,Iran,A1,2010,0
